Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Brand_Hashed,Price_Encrypted,Brand_Encrypted
HP,1.8562388572537831,8,256,14.711162352309112,4.884847421138497,9301.58370356369,dfd29e48facba5e15d1811eb7be0216e6dfb86f4a5879dabf69f88624c7ae2c1,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYxUEe7X3saurRo1YaGDOi1FledpyHscPO9da6X8WR3yBn_B0iXrkz0N9ZzoXBWnHFmkusHbhotgbSrvj8s__pwJw78U_fdSbreQPk9vbRoBo=,gAAAAABoHHKYnlkd3KNF7LJtHCnPepH0hmRp3ePx8DHlnFJd99esvwvDX-xR3PNmILsJAYf2mE5Id1mEX4HBmqEkIXR64FlUYQ==
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,17162.58822760996,14ccde6ee5bb3c9063b1bf5c206ab5614c21fe869e3a11ebc65188b383425e64,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYda5NHy6qtg8RI9fFdjMsuhW4FtGMM2xh9BQPkJjxRrqzyNzhWg7pJ7uwR7RU6C0REnWuXfuSmQniikAkVpgDWEGp9exrjwYsDhUAdY6bmXA=,gAAAAABoHHKY-0PSRxw8dxQaRkn4Bem26C9L7ehKGWciSHavkJ2vHfc0_-QT61VfYz7Kl8SRzKPDAqKn0BZQbxK_L_OHOga7oQ==
Dell,3.045389335795297,32,256,13.815711363954742,3.469611430153233,10597.817827122042,dc9ed87be07725c2ba0670d08e2c57ae2a98410854d2cb2b6e5d2283dd3faac2,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKY7cpVxB78YB6YtOVLV6Ae0fOnbJzRCRzt2zdS6clRNNHRVuAQc37IJptQHUVmasXqdAYllUT5wrY--dgam6IvGs637d2aZEYVOnTTd-qnFEg=,gAAAAABoHHKYrYyQ80sVsRmmqgQW6HwwLgCSdcedevf-DQwKcgREr8uB0XQ_j1M_Vpy1SAkAhquplbN0Exj9cLVScvCsP3ldNw==
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,9842.035170669518,c792509eb83d4db09ff74ef47d0027994c227999a6172cc7b78e41e270293c7a,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYZA_zlQDLOPyNxYyFpITOBzyVM9Mt-5-Y-iyK5uypSIzlAPEefLOK3nTA5kNfmYMi7gEW40TQ1tEN0Q7vNgfvrofkv0aFApbHN7PBuixlKGs=,gAAAAABoHHKYfeEQPgzB1B-WvRjON4yB6wZr_2MNuQHcWNtygYuYVRqzJDC7-KrW4ICHksE4JT1E2a46VY79MHH9us6z2DB4fw==
Dell,2.8991217087172854,8,256,13.964886023827296,4.2190486932893245,9425.202280608495,19cf319bc8b258c6fba1d6b8d9d47d1bf622c84417744942890195ad79a31a6b,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYhprlfKiVTiNEyq8YxKPOA8FVm3Kh374qgU4s4LJoVPKsAlxmecX_CxDd_KzH9Y-NbaxD0KgwNnSGrhvqdD-7Qk2SoMrsD5LD7z5KyRa2ack=,gAAAAABoHHKYyZfPKvgQnPj3q9x5TdLD5QOSTJNHBsJOgIExLpTdugmDyzOCW2HO0DhGk9MDOEEP-e4DMWQPbfdOWQQDdRQDYQ==
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727,d28a42f28d567da8dd471ded8bfcc8061b2862e68e7d07baf8e6dfb33d7df614,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYAvRVSwJziiJF6dX76mSVZjhVDXw8ADKr3Rks6DZqAY_NP3ZyHyqVLAf3hUdua2ySqUpv6Ssi1nNLenaJjTJu51OJsZ7VzuW63FIKTY146mE=,gAAAAABoHHKY1FfRkpMQWQ6Yupm7pON7cAm7QrtuFMS9jbbClyewQodKTYVTOHX6MaxmHHvHYMIdnS6BF8G18cwROdVt8szseA==
Asus,2.31615327060998,16,256,13.76700140752346,2.0500274404695173,9751.863110692431,10c8f3edde85a664e30ea6de87ac472c51458d32589938b34106217c42eb7853,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKY-3PFBjnlPWD-36iKZkRngGFE1KtUGkjkGlYMCmsp35oDGvnNQ2axd4tS8MwLvQySSInfWnldXzjb7v1_CDI6frB0bY__MBEuJF7Ki3qTrzE=,gAAAAABoHHKYGoG8A7Qf7vQLprhSptAf_lGEyu2e6wQyxLWFTD2lTQvjNoI4FDomfm-WxmeUqJAIWGIfIIKbJT_lkb-ycT-s1w==
HP,2.794279108461778,8,256,16.639590751818936,2.5843204930616777,9494.598859453254,5bf10e910ecd0592a80085ed6f1c15827803accbe515820332c3a693b904a5b2,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYSZ8wapwOZ6W5U2ng7Nfjd9tLWADY4ZVsyXO7gGIlrnBMoOZlhRtAAHxjQWkKQVxyj3MkxaIk54h2bH5c4R0POHdHHgapU8fcu0OOM4mx88I=,gAAAAABoHHKYE1KGQLnffUBgXojk7d0kmgJ1CymYGcHC3EuTcx_x5WZ06KvfehASUmBRxi7DlwSr8yjDFKVyih1_UG-amBbiDA==
Dell,1.7196662478620834,16,1000,14.024022581577956,4.431404651646398,32176.09693732364,0e9cd7ca85dd69fd0f00e9c0313ad72482398ab15344a4053fee2398e11e4645,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKY9zYgfL2I_-6yTWcwk8nptfCggIRxvXPB3dawFPDTkl78mVZJYVnRm8FvcFKBsyIPXk9NnHOOzPug0EkyfdSXGb9MZf7weEEHIM5uA29fRpQ=,gAAAAABoHHKYIQ43v1CU_fqNHa3yfQaxP8NdJrcnpXa90D92Sd16VMWGvxdrwIZ537jlPXhL3AengFn9Is6huBEMQQiXf-SmVA==
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785,4f8058865c0b6c1d65c4ee6543417cd637fdcda0a4763f0894f2aef123d77179,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYvAnxA1RLJtn4T61-df1Oz7FdttxAxThOclquS8r_DqxbelBpBcYIzxsQA83Xx3BbbL-znQBrajWu_1uxl_iQl0nONxEXbK96jiYlRrULnas=,gAAAAABoHHKYsKB75esnRQebb0G4hVhVXGFRZxfg8bjTtf-mcM74rrGCGIx-U9XvE6IHsxpaQE6OlUGRX6s8mvo0QtiHTJ4tuA==
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584,0f1c777f4b23482ee17c445c9ffbfc9b186b512e8110b3ce424acf94626744ab,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYd4amLt_vqSZBgqcHKk5xNxhRVXwXONQmn1W5r3ZgTzRyHCJa2oZ-Pb8cD6b94-61eOxMKx6qsahdwM0YHG5lUsgvoLf2TacH7yoPfTt4pW8=,gAAAAABoHHKYcavxmbJ0c5JYA0Wh_MMB5G4pQbAaShn9I2ACu7uxc9tRSq3GPZn4pQif4sBuv_MI2K_2IW-mUwBoZN5Aro7EEg==
Dell,1.6964462428875515,32,1000,13.174587935694976,3.116360645725096,32639.704344435744,925dcca0f51247d05a5f29c8277e3c824db0ebcbbe07b481f50797767c724cfd,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYv6Vh6ktBeVzHXfNzarXt_oeJb7WqFqOxX1RvCSYsS4PDSluzCT_jBLKjgKKuZS8s1avsbbdjEaqTb4nBEyBBCgYJPkOTJ83Y-FpD_2X6ZWQ=,gAAAAABoHHKYed0wT42p7cFTzCHaia4NbwKJQDhqy_9Vpzj0HhVuTM0sFKo8SlbKZ2iUzVXZFJ5ue5MNQmF6B5ONBPjJc7HzLw==
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104,19fb7d365307790d67292651786bd31cc311b0949fcfeaaae70e83d883e3a19e,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYHP7UcDwAPIkVnj0o9qKsSQ2sYVGIP23QHNGJgs0em0xOsTqvKYjYsVAJpR4z3y9vLNSz7web3vfepzwI5uM6U38BBo1sRHPK4rBQqRbNbi0=,gAAAAABoHHKYjBg_ErU6OD8P_d7dYlokwYW18TIqeijTQLwzecpWZ_Xq-RnhtsiI01MmdaQqSLm4eJlTw4fYyS7KkO9mpqk49A==
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,16587.514580972704,84988628ee9a41a156d52756ec53c500d9ed73823156512247ef5caeed0ab0fb,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYFds5H5J9lpPNPXuXplbchiT0QUmjyQG9OPlMbY6XwpP9ZbDWj4MA5jeH9AjhvKbq2rRg3ApDqzU3-JreQ4awEA5iwuv28sikVeRITLJPNNs=,gAAAAABoHHKYXsHjTM02KTBGab0-0s7ffKhCshYo73Tggl9KHQlvY9n3xsRmlzw9fkU8Uhy6tDnW5-etMlC8B6UzjBSHXFyEMQ==
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949,e93bbe1e8f0f657cf15ab7cc89999bcddc5db5e189778d654e7c254affe7c5c1,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYwyzTkrdxUKysLEZrI89vDP5TeDhhrB_MqF4eKOD9ZGD6JPsxUNYj7qr5SSrIfz22A4TY83vwNELP2JSqoaVp4oAf2-ykwVGLSItj3UxRn4c=,gAAAAABoHHKYcwIONWZBtHo2eGamJ9EU3j8teB6_ImMW7SrXD6bx0tQ1IRuftESWSH9FrmpQ7sHJUuVks04CM5q8yHjtodSIOQ==
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,33137.46096329069,cc5bd420682c3113e97aebf72d5222ef8b07fd56e0977fa5ed72d1946aea3a6f,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYwl098hyvGmwpvgjCOhRsaXU3As7i9C4VLPfAH2vVNeOUJZYLRgNqO_3tHtGRx4S9x4Vp8NJzTHNx7K0815vkZc6TLWywa9kUfgHEIY5nDXM=,gAAAAABoHHKYgWxA_5OAv5D9uSiFyXXNloQAeOnq-9gU_o-ZfBApN_T2RdENS4gIrb8NclN7w5PLqbk0sk6lIVOEyUocsKoIQQ==
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248,77447dddeebf507902c372cae0f0c7ba343e4eb41d4c2b33ea625d616bf0916a,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYzWvZAw9MHlaXpSolfMreu2QKStvDNL2yru192Z_HUVYlI1Q37ej42jEWRi_ZebfUfebSYo96FIx_Yz-Znoe2AX16CGEdACpZmeuk7EE2oHo=,gAAAAABoHHKY7tNDZ_npi9bchHWOzlXm89wOfHkmk7xI44wJ-JqgBBf1vRhVtIE58FHkxKYvUMN0TLQO0vIhkqIKSTwitP1ktA==
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971514,32178.29275976765,f1bda6b08ab21e1669807b7ab0e1cb95ddd338d27928b285cd7e1d799913626e,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYeHluiORKT_OVqnqRnie2ND8V1oes5V5K5j43hMuDYefw4olONzsF5hKuXdDa3UdI318IrPej-ryEp7IG_Nc6PtjxCTpxfMxf1i9RzZd0o1c=,gAAAAABoHHKYl08F9-x2kftl_2aEYylwE88M0dErD-Dv-qcpP3niK05G1APDLU9bgipx86KkBHxvTMWeau3LLLD8g82v-fbG5A==
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728,1d9d08be3f00821a77cbf39e06857eb165aa6c1b5b8a02dd4a675b3e3e4ba1c7,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYkJnxKdqOYMZLx4xUrzLUup9bJJCvk8F0QoUn0vdi7FuqjMqKB8bH03M-wZKSVxPtbo4tL5-h6zBcrnlocuw9SFnJRXlz1LsfIKjNI90wXDk=,gAAAAABoHHKYd7bEFmyBLD0Tx8IfLfosh-CIqxuaQqngg6rUU4Cy3hwn90ptGnU3uBhxq_ABKaswxAFURrmkv_q1U9fXnJuOqg==
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,17106.42782100887,54a1f31f840baf9fd47ea54d9a228f0112031b510c19dc7c68b5ce81df431e1b,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYMVSV61tDRFIp2YUlzWazGLtbDvw7IVOEbzJIIJCVr8Bu7l4ibsrfbXw1RcIDt__xYEKwjGFMA0yEJVT7soaz_EyvlWh0u5i6t1wttt2gNkk=,gAAAAABoHHKY-xdOwOLYU31utp5ymN5ahzP3AkoeSKVm8_S2-Ftf1OSYwbsx-0Xvaz63mXMVaqRN0_MzcdnOqRapWQbX_kJWGw==
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861,902fc7a535a4a5260b8b0ab70cbf36a93ae4007ed19720182d9adf634c08452e,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKY2Xi8s_dJJc-x6HjpmDRiSUkwu0vHYEJ6IZSriuudiHOkVr2jQdtK4MgxOhjEOAfMITvwCMyLz1WNCBAm6hbXiJ6f3ISN09i767UkEbNVJC8=,gAAAAABoHHKYA6XPrjJ-BxPshNxg20Shrn_p8LwN_BdLBDVod_OIwgL3YxTw18enzq8ysRC-Exa_tgpXihe9whI8KGCgxcL7Yg==
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084,132a566a327deb6c89b12dd04e72239fa01f7214d6db7a1efdabf97d53cf1bd3,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYiwKrN7J6fzdERGyOvxo-iMd7s8xYioMMfjxkfXfxzdD056ndu4tyQ3xPXRJjWDQ4rEpzPzFjWKsP1lcyhV6mY2dcUVa_BX3fyGCxuKa_kSk=,gAAAAABoHHKYELCfnhNAlvZWzF_NpBjv_GEWguZUevw_2uvUrAtoISLgO6iNe4f0tUFjAknw9HGBUIJuTMzthtpVZmzy_ZhUtg==
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152,094d51b157166a2d93b6edd7e4aa41056a9d1ccdbbb95d3bfc4f6ded626fe9d0,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKY-oZefHogEfbIo8d3vWY2txI0FegBrsGAcPaSaFMC-RU0K-nbVmugOudEP8v4_EEVEIp01BFj1Szv9O_F9Vj6XRqB7FM_q-XKWaWyj1NznYA=,gAAAAABoHHKYPRiTlDI8VKC9IJjKvjd3Yzju13ivBQ_9ABbaW3z91bH8DUoBowJam8vSmgmzpeYLoIJ36IeLPdEyVPUy4WzakQ==
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834,91e6470693fd8b2814e59f6cbe7966a437ea3bf3373effad58d77c43c6013fa8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYOJQLmxExI83TSDZc3DE5e9xJpyLEbOtNE7Gt8ulYJQWD7sfNjJsFQWexlxaGNVg8BhB1E2hp2R62KwwtZp4Y5Oz4PtFqAsrzow4WU9H-32Y=,gAAAAABoHHKYhnPRpzJeytMz8qCGACc9Flxws_3Bxb4P6JBddVMOWA49JcQg0_4ycn6OQNj0CaNYVUN-0jTeKRnlFJfOjbSHTA==
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488,a61bab4877b74a4e153f7ef38668c2d6ae0df0acb50dfdf8f795fe34f2d2e8f4,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYAdMT-jKzIxZEMMqUu_dBhDhHetP_MYN5YjsoDKroLFmDLmvA-z9mvCeIKTcAaiZz5tUvWS6-A5jV6JIV1D8ehMDgY5Z_SJdpoOXLKApSxUE=,gAAAAABoHHKYel9WbiwdwThgrD8fG2YYzy-aPJ_R6uU601WUtnzGyh9Iox-NRV6tHpiD7im2slkbTnstzchp6D0sUiAGSuB_wA==
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389,37d148f10944309f5c69560427300265cfed8bfd74c40d095696f9db1c78bbc5,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYP8eHhaFAts4CAXT2AVkks9yQxqUVSQdznR2H22V2-YcYTXdYCMkkwwVDZvOgnI-GfICxbOnvuVw7LbJsdaI3NNEs7GI8UKSfj8feYGbNvao=,gAAAAABoHHKYp8_lIHYXvBo0QoQT8J29VJtxAuYsC_NqqipOIYw9Pt9GxDkXlow7GtCSPxOoeT7ZhGEo6H-tifI2c-yH7ecymA==
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906,88799eba9a2ae40376fcec3c23c50228545411af191c9a3bb2601399cd04d2a5,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYpdfJZ0HcmiE_uq9wfIkPDJmhz_VUy0GeIekdLTLdy0d2MiArov6SdtgnrRoUXvPPnnk-uAVO5r7A45DtLG6YV26cKnPP1YTwp3CHeY9erTE=,gAAAAABoHHKYn9DQFkTzWqwzQ5XXe5iXs2cVNx1__pBJGRsnss_DtnL9MUX96gWCWXn39L4y5mXtgxUg0eL5x9LkgC6fnu6-KQ==
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206,6f97a4b3050e9539308ed53c0531930266981396cb4523a172f17606a88938bb,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYeHSNgmIVIJPGugT4JLIAp15mlZNvdb-HCenMUKWIWHWsITFDad44TgxJX1e-tT0FEWe9HvOVQ6Q3ooVGYBq7pIk05jUb6pzX6Q09G1rF9bM=,gAAAAABoHHKYXhBuJhLc2txRM6fHQ3yPJJUf7LYxMDngflQTCXL48wdrpyCg7AlSHi8lAQ9-3or6Ma7cO0B9QXXREJ8Kt_iwJA==
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582,664164c1cdb3446bdde07349d04a4534aa297cb2a0c6fc604f53e0ba7ae59dbb,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKY2uNQ0K-feSPL5GVMDl0roYMD67BsS4rXArvpK2g1_oNIJq_TYufaSiEXfrSqXToJQ0ce2vYSKCXHrafedoHuRovGL3zjstNkNT5PNW6WsYA=,gAAAAABoHHKYfsStq7kcZ8wUii6L_1kP920oZC5YGCcHd_h0v8yhP-RvB0H7HbJ5_q85PxgFC0FwzP6RlxUFErQLWn8WXMwLsg==
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061,5f9da01a47537c38d274679ea1851461ee6390f95576bedcc4216522c7dfc673,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYEld32Eiae5Nk6gVho1I4jtD9s4c4u008u0aPyWO0JJA3dWHGwsMV5g3dc_c8LcvmQATFwre-5tfcXxqg2sC1xsIM2dwW_JgfqgoGACWWZ28=,gAAAAABoHHKYuF_BLh53rkfv6hoQdjTNQU6rWXMLGhvxOYs_8FcUPP53h4v2zf9dbUt303Wp6praaWfIzyRaERcqOl2iIY4IYQ==
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664,79da7c471c8953206d6b022c3bfab29665522a245edfcc9de4209abf8b034be6,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYhHzD75V2bZoI4H_oDQR6RhSVo5vyWxTWV_1JZ-QjFMEyjf7adf49g8278UFntYkq8Vj2gBC_46fpyV8Ksywz9QaJfuX8zf3g_hS3S-CIvw8=,gAAAAABoHHKYGo83sLnTW1ForFw68PBGc2bO-wABqjj-0xGM5M88pdKhqQtuhwrA2NaBNkuOKjW8xcCtl_W7X-21BGKspxLZnw==
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,db2d5cba7fc01cc659b1d5e648b547b059da658cbf069cc6c56dc7583115a32b,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKY91xw0_-T5Py8n7F-FTNBpA9LJm7sulBGDYQHQbvBkgZDVd5HkxCTGMaAY16_EHPzS9rT1UwbifBr8UZ15uj2M0r89CG4Y4mXA7dHLN4Yufs=,gAAAAABoHHKY6BuIlzRP2vrnH4jm1TAt911DzqXtLa9z9DyAcXE-HyCU7aWOKdzgsQjgXL0m4J_ftDGLiD04BybsctKU17f-mw==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,94e8a8dec076c1b03a4041906b2e26c7782d7e88ba6af7983139b103537629f9,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYMCBN2MscEo5RI-tMWSCw6XG4eK6TLaamm6TNrD84TLCZ-2yXMPfWE9zEcKuK0YVaLLUvRIwcF_JewWfGzXl9MNKkTyREXKViIIn4pND94tk=,gAAAAABoHHKYt4DYQ9RXMghRlqtzMFsysgDD9yhaUQ2k7CSc115vAnKdYFmKhKoBfpr21wdZfM8KBEu-deGzaXKW12GA8S0M4g==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,703f7e6fcacb97087bf55c5d69eb53a066e349ca1fd03979d81431fcbcba4167,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYE4cJX0dAE-Ybc4iVTFjCAN0-f6IGd0pRkj2BT7e12B1_oGzx_RJ_s7Ha-9vDijGjk-ebMqWnMsuhQmDYes8txTMXPOPfc_ECWW5Y_Nx8g10=,gAAAAABoHHKY_Vw0ByRZLSl-K_2Xnm2QjY50dWUgqZSlKuCMybsMxAeR25o11K8VTOQqFuLP0IZnjCYLY6RDrjIN_Ct0Bgtekw==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,3c9e7c9cca4e8b544b10bb6a318712057f20f104a954dd60674d6469e4645efd,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABoHHKYLeQstUyqcSn69ESX9NYlIHBYq6AXuxjqt6VcPn3TAnbGED1U5ixfwfZbqjJquJuGOPvvv15tpADKMvDZYAmX0mj_X6_7U6FVd3PyR-2maQg=,gAAAAABoHHKY-Xgtf09gi6QeR58iBlQ3ol8sy2iw7nl-4IgpR_u07nv-7dhKOE82csMY_SbddILbcgipNdlRw7-DOxQvNwjwGA==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,6b80bfc1acdbbe1b0bb86aaa2c87c0ab7d47963a603d3a7020f42bc98e4061cc,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYVaNzNyT1W6f3EywOH28mLoGPupUfkvcAjH5nB5nEsCCsozJvqINiPTOJK7ach77NbRGo-IKSuIyXJdKprasx9n7i9TWJL7jOKPYfBF8mOmg=,gAAAAABoHHKYoPsVQdW-BVXLrkjDnVIVDnVL-3eo9Ea0WODy1saDzw9WBmAghpGm1-eb494P-YH9h_W-iLaVBm6-9svRFx7eQA==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,e4b339fb48cbb46131d3a4ceb24f72f72ed219a0487f7f787cf02ec39dcb1707,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABoHHKYZkOuscR-EzXc-kXC4QCFd40dAnQSgfg-h_rQxTfij7Sc3LmElvLTNMiTLz5MgUjSrdHZesqOWpWfDjoPD-OZcwcK3BNKfi_Tdu3LBCg3ims=,gAAAAABoHHKYhLScplR3kjA_SkLwf7ORumSEIBCRFPW8ZezAwdJMQr7_jYgQKMp_2-QP2cyJ6khlzX-9_Tmvq44bXTN-tFzcGw==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,0151120e9e23ebb883755542aa259813f58985f46acfb08bcccba09247b1969e,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABoHHKYApLgNZ9YKGp1YF8XUYDeSMzZli0kprjdoLKGD7iun62uV68vp7RuLkEIwFzCDGmJU_vru-hZSibG_bb-hKvX-lKjfFmyk9d2-UDTtNpR9F4=,gAAAAABoHHKYkicHQYAyBfQK8N-tl99znMq-SO7_raWp1GmdDdRn9oVYqEyp2LEwaiR-vkqx3uoVyeEKSXoVQQysm2wLdagTjw==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYjAPj5x2kDMUBPaAZ7zEQ9HY5wIlYxCpRSJ6zWkh14CkseY8m2LJ76xh_vWmhuTGyEXpapwKWuSJ4jW_-Qm5rhN_bOM8SKJFRbmkMTdC_WQQ=,gAAAAABoHHKYbZ0GHAQmJeCXrDR3oDNAs15xEKPmA3_L_UwyLJQ2SYS73AU5cgZu06_XBvC7e20it3RVSysZ7Q8r01Q1U6wkCQ==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABoHHKYfj7dJZLhBx9ZGgx6E59kvFCB-xBgldMJWKso3jMQaH0qcMb6Qcg9dKR3o04uCJD0XysTdxslmh7XW7x1eGX2fQzai_-JbpJTk-HyorSi7TY=,gAAAAABoHHKYSC26_t6sQK-FqsE07PtNEG-oxezOBw7J6YDDIaWbj5PaBrymt4XOVpDH85l6VVxdiDvx-naOhrJMs40myY25cw==
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,7a98134c39c300ae121e29cf1806b75bebd0003c77677fb75bfce7ee90b7f173,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABoHHKYFd6aBpDuM2cOa29eE6n7oKP4ui4XNJWvPotkEyXFTgd7lBz0EccXq49ChVKQwKoTSH56AjqQvnuTzozW7os3nvssIAJidZOQaaYQJluINVE=,gAAAAABoHHKYE5Q4ALZiLdJKOWn7FztezlgmuBoWva2lHxkukJJmeWxfouJSOHUIt9-HpXwiD_vaGsI8CV_-6nKRVBDMTwY3nw==
